,count,tract,date
33946,224,48201252100,2021-02-28
33947,715,48201252200,2021-02-28
33948,630,48201252301,2021-02-28
33949,1013,48201252302,2021-02-28
33950,447,48201252400,2021-02-28
33951,351,48201252500,2021-02-28
33952,394,48201252600,2021-02-28
33953,280,48201252700,2021-02-28
33954,444,48201252800,2021-02-28
33955,657,48201252900,2021-02-28
33956,234,48201253000,2021-02-28
33957,910,48201253100,2021-02-28
33958,694,48201253200,2021-02-28
33959,355,48201253300,2021-02-28
33960,57,48201253400,2021-02-28
33961,520,48201253500,2021-02-28
33962,453,48201253600,2021-02-28
33963,356,48201253700,2021-02-28
33964,465,48201253800,2021-02-28
33965,261,48201253900,2021-02-28
33966,233,48201254000,2021-02-28
33967,234,48201254100,2021-02-28
33968,152,48201254200,2021-02-28
33969,303,48201254300,2021-02-28
33970,117,48201254400,2021-02-28
33971,95,48201254500,2021-02-28
33972,269,48201254600,2021-02-28
33973,150,48201254700,2021-02-28
33974,172,48201310100,2021-02-28
33975,46,48201310200,2021-02-28
33976,153,48201310300,2021-02-28
33977,96,48201310400,2021-02-28
33978,211,48201310500,2021-02-28
33979,183,48201310600,2021-02-28
33980,148,48201310700,2021-02-28
33981,113,48201310800,2021-02-28
33982,142,48201310900,2021-02-28
33983,285,48201311000,2021-02-28
33984,210,48201311100,2021-02-28
33985,220,48201311200,2021-02-28
33986,220,48201311300,2021-02-28
33987,86,48201311400,2021-02-28
33988,201,48201311500,2021-02-28
33989,107,48201311600,2021-02-28
33990,244,48201311700,2021-02-28
33991,113,48201311800,2021-02-28
33992,100,48201311900,2021-02-28
33993,210,48201312000,2021-02-28
33994,87,48201312100,2021-02-28
33995,51,48201312200,2021-02-28
33996,88,48201312300,2021-02-28
33997,34,48201312400,2021-02-28
33998,94,48201312500,2021-02-28
33999,185,48201312600,2021-02-28
34000,42,48201312700,2021-02-28
34001,66,48201312800,2021-02-28
34002,162,48201312900,2021-02-28
34003,94,48201313000,2021-02-28
34004,195,48201313100,2021-02-28
34005,171,48201313200,2021-02-28
34006,81,48201313300,2021-02-28
34007,120,48201313400,2021-02-28
34008,110,48201313500,2021-02-28
34009,151,48201313600,2021-02-28
34010,58,48201313700,2021-02-28
34011,183,48201313800,2021-02-28
34012,195,48201313900,2021-02-28
34013,116,48201314001,2021-02-28
34014,160,48201314002,2021-02-28
34015,131,48201314300,2021-02-28
34016,132,48201314400,2021-02-28
34017,91,48201320100,2021-02-28
34018,268,48201320200,2021-02-28
34019,294,48201320500,2021-02-28
34020,110,48201320601,2021-02-28
34021,206,48201320602,2021-02-28
34022,232,48201320700,2021-02-28
34023,200,48201320800,2021-02-28
34024,350,48201320900,2021-02-28
34025,370,48201321000,2021-02-28
34026,331,48201321100,2021-02-28
34027,190,48201321200,2021-02-28
34028,292,48201321300,2021-02-28
34029,199,48201321401,2021-02-28
34030,250,48201321402,2021-02-28
34031,110,48201321500,2021-02-28
34032,366,48201321600,2021-02-28
34033,136,48201321700,2021-02-28
34034,234,48201321800,2021-02-28
34035,334,48201321900,2021-02-28
34036,175,48201322000,2021-02-28
34037,200,48201322100,2021-02-28
34038,73,48201322200,2021-02-28
34039,355,48201322600,2021-02-28
34040,530,48201322700,2021-02-28
34041,358,48201322800,2021-02-28
34042,190,48201322900,2021-02-28
34043,208,48201323000,2021-02-28
34044,206,48201323100,2021-02-28
34045,353,48201323200,2021-02-28
34046,206,48201323300,2021-02-28
34047,458,48201323400,2021-02-28
34048,343,48201323500,2021-02-28
34049,427,48201323600,2021-02-28
34050,285,48201323701,2021-02-28
34051,244,48201323702,2021-02-28
34052,244,48201323801,2021-02-28
34053,323,48201323802,2021-02-28
34054,239,48201323900,2021-02-28
34055,349,48201324000,2021-02-28
34056,283,48201324100,2021-02-28
34057,97,48201324200,2021-02-28
34058,269,48201330100,2021-02-28
34059,142,48201330200,2021-02-28
34060,302,48201330301,2021-02-28
34061,161,48201330302,2021-02-28
34062,143,48201330303,2021-02-28
34063,135,48201330400,2021-02-28
34064,189,48201330500,2021-02-28
34065,185,48201330600,2021-02-28
34066,251,48201330700,2021-02-28
34067,537,48201330800,2021-02-28
34068,301,48201330900,2021-02-28
34069,144,48201331100,2021-02-28
34070,109,48201331200,2021-02-28
34071,134,48201331300,2021-02-28
34072,80,48201331400,2021-02-28
34073,303,48201331500,2021-02-28
34074,282,48201331601,2021-02-28
34075,153,48201331602,2021-02-28
34076,114,48201331700,2021-02-28
34077,131,48201331800,2021-02-28
34078,88,48201331900,2021-02-28
34079,181,48201332000,2021-02-28
34080,106,48201332100,2021-02-28
34081,118,48201332200,2021-02-28
34082,116,48201332300,2021-02-28
34083,123,48201332400,2021-02-28
34084,121,48201332500,2021-02-28
34085,225,48201332600,2021-02-28
34086,98,48201332700,2021-02-28
34087,193,48201332800,2021-02-28
34088,124,48201332900,2021-02-28
34089,85,48201333000,2021-02-28
34090,116,48201333100,2021-02-28
34091,152,48201333201,2021-02-28
34092,223,48201333202,2021-02-28
34093,358,48201333300,2021-02-28
34094,147,48201333500,2021-02-28
34095,158,48201333600,2021-02-28
34096,198,48201333700,2021-02-28
34097,475,48201333800,2021-02-28
34098,565,48201333901,2021-02-28
34099,421,48201333902,2021-02-28
34100,131,48201334001,2021-02-28
34101,63,48201334002,2021-02-28
34102,300,48201334003,2021-02-28
34103,547,48201334100,2021-02-28
34104,490,48201340100,2021-02-28
34105,117,48201340201,2021-02-28
34106,311,48201340202,2021-02-28
34107,291,48201340203,2021-02-28
34108,261,48201340301,2021-02-28
34109,365,48201340302,2021-02-28
34110,34,48201340400,2021-02-28
34111,299,48201340500,2021-02-28
34112,202,48201340600,2021-02-28
34113,383,48201340700,2021-02-28
34114,310,48201340800,2021-02-28
34115,207,48201340900,2021-02-28
34116,382,48201341000,2021-02-28
34117,145,48201341100,2021-02-28
34118,230,48201341201,2021-02-28
34119,213,48201341202,2021-02-28
34120,207,48201341301,2021-02-28
34121,136,48201341302,2021-02-28
34122,340,48201341400,2021-02-28
34123,389,48201341501,2021-02-28
34124,270,48201341502,2021-02-28
34125,361,48201341600,2021-02-28
34126,222,48201341700,2021-02-28
34127,214,48201341800,2021-02-28
34128,775,48201342001,2021-02-28
34129,369,48201342002,2021-02-28
34130,411,48201342100,2021-02-28
34131,310,48201342200,2021-02-28
34132,577,48201342300,2021-02-28
34133,354,48201342400,2021-02-28
34134,622,48201342500,2021-02-28
34135,612,48201342700,2021-02-28
34136,1192,48201342800,2021-02-28
34137,598,48201342900,2021-02-28
34138,734,48201343000,2021-02-28
34139,566,48201343100,2021-02-28
34140,586,48201343200,2021-02-28
34141,491,48201343301,2021-02-28
34142,560,48201343302,2021-02-28
34143,321,48201343600,2021-02-28
34144,218,48201343700,2021-02-28
34145,1116,48201350100,2021-02-28
34146,524,48201350200,2021-02-28
34147,440,48201350300,2021-02-28
34148,337,48201350400,2021-02-28
34149,333,48201350500,2021-02-28
34150,184,48201350601,2021-02-28
34151,448,48201350602,2021-02-28
34152,92,48201350700,2021-02-28
34153,247,48201350801,2021-02-28
34154,387,48201350802,2021-02-28
34155,202,48201410100,2021-02-28
34156,155,48201410200,2021-02-28
34157,138,48201410300,2021-02-28
34158,58,48201410401,2021-02-28
34159,37,48201410402,2021-02-28
34160,95,48201410500,2021-02-28
34161,156,48201410600,2021-02-28
34162,75,48201410701,2021-02-28
34163,113,48201410702,2021-02-28
34164,95,48201410800,2021-02-28
34165,99,48201410900,2021-02-28
34166,156,48201411000,2021-02-28
34167,127,48201411100,2021-02-28
34168,95,48201411200,2021-02-28
34169,147,48201411300,2021-02-28
34170,118,48201411400,2021-02-28
34171,206,48201411501,2021-02-28
34172,122,48201411502,2021-02-28
34173,145,48201411600,2021-02-28
34174,102,48201411700,2021-02-28
34175,210,48201411800,2021-02-28
34176,100,48201411900,2021-02-28
34177,111,48201412000,2021-02-28
34178,20,48201412100,2021-02-28
34179,171,48201412200,2021-02-28
34180,225,48201412300,2021-02-28
34181,192,48201412400,2021-02-28
34182,62,48201412500,2021-02-28
34183,131,48201412600,2021-02-28
34184,181,48201412700,2021-02-28
34185,346,48201412800,2021-02-28
34186,189,48201412900,2021-02-28
34187,138,48201413000,2021-02-28
34188,188,48201413100,2021-02-28
34189,92,48201413201,2021-02-28
34190,142,48201413202,2021-02-28
34191,314,48201413300,2021-02-28
34192,94,48201420100,2021-02-28
34193,90,48201420200,2021-02-28
34194,118,48201420300,2021-02-28
34195,118,48201420400,2021-02-28
34196,84,48201420500,2021-02-28
34197,74,48201420600,2021-02-28
34198,97,48201420700,2021-02-28
34199,103,48201420800,2021-02-28
34200,308,48201420900,2021-02-28
34201,95,48201421000,2021-02-28
34202,91,48201421101,2021-02-28
34203,134,48201421102,2021-02-28
34204,80,48201421201,2021-02-28
34205,106,48201421202,2021-02-28
34206,166,48201421300,2021-02-28
34207,113,48201421401,2021-02-28
34208,96,48201421402,2021-02-28
34209,63,48201421403,2021-02-28
34210,164,48201421500,2021-02-28
34211,130,48201421600,2021-02-28
34212,143,48201421700,2021-02-28
34213,175,48201421800,2021-02-28
34214,153,48201421900,2021-02-28
34215,79,48201422000,2021-02-28
34216,116,48201422100,2021-02-28
34217,200,48201422200,2021-02-28
34218,207,48201422301,2021-02-28
34219,81,48201422302,2021-02-28
34220,105,48201422401,2021-02-28
34221,75,48201422402,2021-02-28
34222,167,48201422500,2021-02-28
34223,189,48201422600,2021-02-28
34224,151,48201422701,2021-02-28
34225,99,48201422702,2021-02-28
34226,133,48201422800,2021-02-28
34227,84,48201422900,2021-02-28
34228,173,48201423000,2021-02-28
34229,84,48201423100,2021-02-28
34230,94,48201423201,2021-02-28
34231,130,48201423202,2021-02-28
34232,157,48201423301,2021-02-28
34233,166,48201423302,2021-02-28
34234,103,48201423401,2021-02-28
34235,84,48201423402,2021-02-28
34236,64,48201423500,2021-02-28
34237,200,48201423600,2021-02-28
34238,305,48201430100,2021-02-28
34239,81,48201430200,2021-02-28
34240,399,48201430300,2021-02-28
34241,211,48201430400,2021-02-28
34242,165,48201430500,2021-02-28
34243,292,48201430600,2021-02-28
34244,215,48201430700,2021-02-28
34245,360,48201430800,2021-02-28
34246,557,48201430900,2021-02-28
34247,297,48201431000,2021-02-28
34248,130,48201431101,2021-02-28
34249,140,48201431102,2021-02-28
34250,158,48201431201,2021-02-28
34251,154,48201431202,2021-02-28
34252,127,48201431301,2021-02-28
34253,172,48201431302,2021-02-28
34254,63,48201431401,2021-02-28
34255,116,48201431402,2021-02-28
34256,102,48201431501,2021-02-28
34257,161,48201431502,2021-02-28
34258,162,48201431600,2021-02-28
34259,199,48201431700,2021-02-28
34260,97,48201431801,2021-02-28
34261,162,48201431802,2021-02-28
34262,145,48201431900,2021-02-28
34263,124,48201432001,2021-02-28
34264,149,48201432002,2021-02-28
34265,214,48201432100,2021-02-28
34266,187,48201432200,2021-02-28
34267,260,48201432300,2021-02-28
34268,166,48201432400,2021-02-28
34269,195,48201432500,2021-02-28
34270,59,48201432600,2021-02-28
34271,101,48201432701,2021-02-28
34272,118,48201432702,2021-02-28
34273,173,48201432801,2021-02-28
34274,160,48201432802,2021-02-28
34275,96,48201432901,2021-02-28
34276,131,48201432902,2021-02-28
34277,75,48201433001,2021-02-28
34278,71,48201433002,2021-02-28
34279,104,48201433003,2021-02-28
34280,83,48201433100,2021-02-28
34281,114,48201433201,2021-02-28
34282,125,48201433202,2021-02-28
34283,229,48201433300,2021-02-28
34284,91,48201433400,2021-02-28
34285,154,48201433501,2021-02-28
34286,240,48201433502,2021-02-28
34287,180,48201433600,2021-02-28
34288,200,48201440100,2021-02-28
34289,84,48201450100,2021-02-28
34290,324,48201450200,2021-02-28
34291,252,48201450300,2021-02-28
34292,215,48201450400,2021-02-28
34293,135,48201450500,2021-02-28
34294,302,48201450600,2021-02-28
34295,503,48201450700,2021-02-28
34296,82,48201450801,2021-02-28
34297,429,48201450802,2021-02-28
34298,88,48201450900,2021-02-28
34299,153,48201451001,2021-02-28
34300,202,48201451002,2021-02-28
34301,172,48201451100,2021-02-28
34302,71,48201451200,2021-02-28
34303,226,48201451300,2021-02-28
34304,181,48201451401,2021-02-28
34305,123,48201451402,2021-02-28
34306,311,48201451403,2021-02-28
34307,211,48201451500,2021-02-28
34308,225,48201451601,2021-02-28
34309,442,48201451602,2021-02-28
34310,153,48201451700,2021-02-28
34311,274,48201451800,2021-02-28
34312,283,48201451901,2021-02-28
34313,141,48201451902,2021-02-28
34314,277,48201452000,2021-02-28
34315,338,48201452100,2021-02-28
34316,222,48201452201,2021-02-28
34317,100,48201452202,2021-02-28
34318,97,48201452300,2021-02-28
34319,249,48201452400,2021-02-28
34320,297,48201452500,2021-02-28
34321,260,48201452600,2021-02-28
34322,377,48201452700,2021-02-28
34323,212,48201452801,2021-02-28
34324,214,48201452802,2021-02-28
34325,120,48201452900,2021-02-28
34326,279,48201453000,2021-02-28
34327,114,48201453100,2021-02-28
34328,196,48201453200,2021-02-28
34329,102,48201453300,2021-02-28
34330,44,48201453401,2021-02-28
34331,217,48201453402,2021-02-28
34332,123,48201453403,2021-02-28
34333,186,48201453501,2021-02-28
34334,126,48201453502,2021-02-28
34335,40,48201453601,2021-02-28
34336,229,48201453602,2021-02-28
34337,275,48201453700,2021-02-28
34338,101,48201453800,2021-02-28
34339,364,48201453900,2021-02-28
34340,114,48201454000,2021-02-28
34341,121,48201454100,2021-02-28
34342,118,48201454200,2021-02-28
34343,412,48201454301,2021-02-28
34344,217,48201454302,2021-02-28
34345,123,48201454400,2021-02-28
34346,476,48201454501,2021-02-28
34347,121,48201454502,2021-02-28
34348,319,48201454600,2021-02-28
34349,396,48201454700,2021-02-28
34350,503,48201454800,2021-02-28
34351,573,48201454900,2021-02-28
34352,190,48201455000,2021-02-28
34353,383,48201455101,2021-02-28
34354,201,48201455102,2021-02-28
34355,300,48201455200,2021-02-28
34356,403,48201455300,2021-02-28
34357,57,48201510100,2021-02-28
34358,158,48201510200,2021-02-28
34359,140,48201510300,2021-02-28
34360,87,48201510400,2021-02-28
34361,124,48201510500,2021-02-28
34362,225,48201510600,2021-02-28
34363,102,48201510700,2021-02-28
34364,185,48201510800,2021-02-28
34365,249,48201510900,2021-02-28
34366,142,48201511001,2021-02-28
34367,131,48201511002,2021-02-28
34368,150,48201511100,2021-02-28
34369,142,48201511200,2021-02-28
34370,112,48201511301,2021-02-28
34371,110,48201511302,2021-02-28
34372,63,48201511400,2021-02-28
34373,203,48201511500,2021-02-28
34374,95,48201511600,2021-02-28
34375,132,48201520100,2021-02-28
34376,174,48201520200,2021-02-28
34377,193,48201520300,2021-02-28
34378,161,48201520400,2021-02-28
34379,222,48201520500,2021-02-28
34380,147,48201520601,2021-02-28
34381,176,48201520602,2021-02-28
34382,226,48201520700,2021-02-28
34383,94,48201521000,2021-02-28
34384,70,48201521100,2021-02-28
34385,254,48201521200,2021-02-28
34386,328,48201521300,2021-02-28
34387,282,48201521400,2021-02-28
34388,181,48201521500,2021-02-28
34389,144,48201521600,2021-02-28
34390,321,48201521700,2021-02-28
34391,338,48201521800,2021-02-28
34392,308,48201521900,2021-02-28
34393,146,48201522000,2021-02-28
34394,402,48201522100,2021-02-28
34395,181,48201522201,2021-02-28
34396,206,48201522202,2021-02-28
34397,107,48201522301,2021-02-28
34398,119,48201522302,2021-02-28
34399,191,48201522401,2021-02-28
34400,138,48201522402,2021-02-28
34401,395,48201522500,2021-02-28
34402,235,48201530100,2021-02-28
34403,177,48201530200,2021-02-28
34404,89,48201530300,2021-02-28
34405,114,48201530400,2021-02-28
34406,241,48201530500,2021-02-28
34407,124,48201530600,2021-02-28
34408,220,48201530700,2021-02-28
34409,160,48201530800,2021-02-28
34410,174,48201530900,2021-02-28
34411,112,48201531000,2021-02-28
34412,126,48201531100,2021-02-28
34413,136,48201531200,2021-02-28
34414,230,48201531300,2021-02-28
34415,133,48201531400,2021-02-28
34416,108,48201531500,2021-02-28
34417,124,48201531600,2021-02-28
34418,105,48201531700,2021-02-28
34419,116,48201531800,2021-02-28
34420,217,48201531900,2021-02-28
34421,248,48201532001,2021-02-28
34422,52,48201532002,2021-02-28
34423,234,48201532100,2021-02-28
34424,149,48201532200,2021-02-28
34425,243,48201532300,2021-02-28
34426,306,48201532400,2021-02-28
34427,566,48201532501,2021-02-28
34428,232,48201532502,2021-02-28
34429,290,48201532600,2021-02-28
34430,211,48201532700,2021-02-28
34431,63,48201532800,2021-02-28
34432,177,48201532900,2021-02-28
34433,78,48201533000,2021-02-28
34434,312,48201533100,2021-02-28
34435,165,48201533200,2021-02-28
34436,204,48201533300,2021-02-28
34437,400,48201533400,2021-02-28
34438,202,48201533500,2021-02-28
34439,186,48201533600,2021-02-28
34440,310,48201533701,2021-02-28
34441,164,48201533702,2021-02-28
34442,599,48201533801,2021-02-28
34443,320,48201533802,2021-02-28
34444,332,48201533901,2021-02-28
34445,161,48201533902,2021-02-28
34446,136,48201534001,2021-02-28
34447,267,48201534002,2021-02-28
34448,104,48201534003,2021-02-28
34449,451,48201534100,2021-02-28
34450,163,48201534201,2021-02-28
34451,514,48201534202,2021-02-28
34452,116,48201534203,2021-02-28
34453,665,48201540100,2021-02-28
34454,126,48201540200,2021-02-28
34455,210,48201540501,2021-02-28
34456,261,48201540502,2021-02-28
34457,200,48201540601,2021-02-28
34458,390,48201540602,2021-02-28
34459,350,48201540700,2021-02-28
34460,443,48201540800,2021-02-28
34461,167,48201540901,2021-02-28
34462,376,48201540902,2021-02-28
34463,671,48201541001,2021-02-28
34464,830,48201541002,2021-02-28
34465,1184,48201541003,2021-02-28
34466,496,48201541100,2021-02-28
34467,505,48201541201,2021-02-28
34468,579,48201541202,2021-02-28
34469,174,48201541203,2021-02-28
34470,720,48201541300,2021-02-28
34471,824,48201541400,2021-02-28
34472,282,48201541500,2021-02-28
34473,348,48201541601,2021-02-28
34474,557,48201541602,2021-02-28
34475,685,48201541700,2021-02-28
34476,372,48201541800,2021-02-28
34477,387,48201541900,2021-02-28
34478,792,48201542000,2021-02-28
34479,1593,48201542101,2021-02-28
34480,900,48201542102,2021-02-28
34481,1757,48201542200,2021-02-28
34482,940,48201542301,2021-02-28
34483,386,48201542302,2021-02-28
34484,461,48201542400,2021-02-28
34485,116,48201542500,2021-02-28
34486,346,48201542600,2021-02-28
34487,265,48201542700,2021-02-28
34488,491,48201542800,2021-02-28
34489,1961,48201542900,2021-02-28
34490,1754,48201543001,2021-02-28
34491,2480,48201543002,2021-02-28
34492,1349,48201543003,2021-02-28
34493,190,48201543100,2021-02-28
34494,539,48201543200,2021-02-28
34495,181,48201550100,2021-02-28
34496,141,48201550200,2021-02-28
34497,250,48201550301,2021-02-28
34498,505,48201550302,2021-02-28
34499,654,48201550401,2021-02-28
34500,467,48201550402,2021-02-28
34501,344,48201550500,2021-02-28
34502,425,48201550601,2021-02-28
34503,129,48201550602,2021-02-28
34504,267,48201550603,2021-02-28
34505,171,48201550700,2021-02-28
34506,206,48201550800,2021-02-28
34507,522,48201550900,2021-02-28
34508,172,48201551000,2021-02-28
34509,509,48201551100,2021-02-28
34510,332,48201551200,2021-02-28
34511,211,48201551300,2021-02-28
34512,266,48201551400,2021-02-28
34513,502,48201551500,2021-02-28
34514,453,48201551600,2021-02-28
34515,513,48201551701,2021-02-28
34516,295,48201551702,2021-02-28
34517,412,48201551703,2021-02-28
34518,252,48201551800,2021-02-28
34519,324,48201551900,2021-02-28
34520,379,48201552001,2021-02-28
34521,92,48201552002,2021-02-28
34522,333,48201552101,2021-02-28
34523,412,48201552102,2021-02-28
34524,219,48201552103,2021-02-28
34525,466,48201552200,2021-02-28
34526,353,48201552301,2021-02-28
34527,351,48201552302,2021-02-28
34528,443,48201552400,2021-02-28
34529,673,48201552500,2021-02-28
34530,347,48201552601,2021-02-28
34531,398,48201552602,2021-02-28
34532,469,48201552700,2021-02-28
34533,456,48201552800,2021-02-28
34534,402,48201552900,2021-02-28
34535,305,48201553001,2021-02-28
34536,166,48201553002,2021-02-28
34537,397,48201553100,2021-02-28
34538,325,48201553200,2021-02-28
34539,156,48201553300,2021-02-28
34540,212,48201553401,2021-02-28
34541,573,48201553402,2021-02-28
34542,642,48201553403,2021-02-28
34543,485,48201553500,2021-02-28
34544,498,48201553600,2021-02-28
34545,233,48201553700,2021-02-28
34546,235,48201553801,2021-02-28
34547,783,48201553802,2021-02-28
34548,523,48201553900,2021-02-28
34549,191,48201554001,2021-02-28
34550,306,48201554002,2021-02-28
34551,84,48201554101,2021-02-28
34552,580,48201554102,2021-02-28
34553,465,48201554200,2021-02-28
34554,501,48201554301,2021-02-28
34555,373,48201554302,2021-02-28
34556,1335,48201554401,2021-02-28
34557,1199,48201554402,2021-02-28
34558,1080,48201554403,2021-02-28
34559,590,48201554501,2021-02-28
34560,516,48201554502,2021-02-28
34561,343,48201554600,2021-02-28
34562,679,48201554700,2021-02-28
34563,1510,48201554801,2021-02-28
34564,1869,48201554802,2021-02-28
34565,940,48201554901,2021-02-28
34566,521,48201554902,2021-02-28
34567,1194,48201554903,2021-02-28
34568,507,48201555000,2021-02-28
34569,865,48201555100,2021-02-28
34570,560,48201555200,2021-02-28
34571,302,48201555301,2021-02-28
34572,845,48201555302,2021-02-28
34573,797,48201555303,2021-02-28
34574,225,48201555401,2021-02-28
34575,576,48201555402,2021-02-28
34576,426,48201555501,2021-02-28
34577,2647,48201555502,2021-02-28
34578,598,48201555600,2021-02-28
34579,954,48201555701,2021-02-28
34580,1426,48201555702,2021-02-28
34581,862,48201556000,2021-02-28
34582,7,48201980000,2021-02-28
34583,41,48201980100,2021-02-28
34584,241,48201100000,2021-03-01
34585,24,48201210100,2021-03-01
34586,649,48201210400,2021-03-01
34587,234,48201210500,2021-03-01
34588,225,48201210600,2021-03-01
34589,98,48201210700,2021-03-01
34590,95,48201210800,2021-03-01
34591,35,48201210900,2021-03-01
34592,238,48201211000,2021-03-01
34593,201,48201211100,2021-03-01
34594,118,48201211200,2021-03-01
34595,176,48201211300,2021-03-01
34596,164,48201211400,2021-03-01
34597,301,48201211500,2021-03-01
34598,103,48201211600,2021-03-01
34599,143,48201211700,2021-03-01
34600,210,48201211900,2021-03-01
34601,120,48201212300,2021-03-01
34602,130,48201212400,2021-03-01
34603,167,48201212500,2021-03-01
34604,47,48201220100,2021-03-01
34605,137,48201220200,2021-03-01
34606,164,48201220300,2021-03-01
34607,201,48201220400,2021-03-01
34608,280,48201220500,2021-03-01
34609,122,48201220600,2021-03-01
34610,355,48201220700,2021-03-01
34611,116,48201220800,2021-03-01
34612,67,48201220900,2021-03-01
34613,224,48201221000,2021-03-01
34614,191,48201221100,2021-03-01
34615,283,48201221200,2021-03-01
34616,383,48201221300,2021-03-01
34617,210,48201221400,2021-03-01
34618,325,48201221500,2021-03-01
34619,314,48201221600,2021-03-01
34620,356,48201221700,2021-03-01
34621,155,48201221800,2021-03-01
34622,271,48201221900,2021-03-01
34623,87,48201222000,2021-03-01
34624,302,48201222100,2021-03-01
34625,134,48201222200,2021-03-01
34626,233,48201222300,2021-03-01
34627,165,48201222401,2021-03-01
34628,309,48201222402,2021-03-01
34629,71,48201222501,2021-03-01
34630,164,48201222502,2021-03-01
34631,205,48201222503,2021-03-01
34632,176,48201222600,2021-03-01
34633,297,48201222700,2021-03-01
34634,133,48201222800,2021-03-01
34635,419,48201222900,2021-03-01
34636,130,48201223001,2021-03-01
34637,345,48201223002,2021-03-01
34638,158,48201223100,2021-03-01
34639,65,48201230100,2021-03-01
34640,266,48201230200,2021-03-01
34641,94,48201230300,2021-03-01
34642,143,48201230400,2021-03-01
34643,260,48201230500,2021-03-01
34644,104,48201230600,2021-03-01
34645,107,48201230700,2021-03-01
34646,108,48201230800,2021-03-01
34647,342,48201230900,2021-03-01
34648,207,48201231000,2021-03-01
34649,284,48201231100,2021-03-01
34650,286,48201231200,2021-03-01
34651,172,48201231300,2021-03-01
34652,190,48201231400,2021-03-01
34653,87,48201231500,2021-03-01
34654,194,48201231600,2021-03-01
34655,182,48201231700,2021-03-01
34656,153,48201231800,2021-03-01
34657,221,48201231900,2021-03-01
34658,196,48201232000,2021-03-01
34659,172,48201232100,2021-03-01
34660,722,48201232200,2021-03-01
34661,731,48201232301,2021-03-01
34662,789,48201232302,2021-03-01
34663,518,48201232401,2021-03-01
34664,215,48201232402,2021-03-01
34665,269,48201232403,2021-03-01
34666,184,48201232500,2021-03-01
34667,153,48201232600,2021-03-01
34668,341,48201232701,2021-03-01
34669,217,48201232702,2021-03-01
34670,227,48201232800,2021-03-01
34671,433,48201232900,2021-03-01
34672,256,48201233001,2021-03-01
34673,205,48201233002,2021-03-01
34674,159,48201233003,2021-03-01
34675,399,48201233101,2021-03-01
34676,325,48201233102,2021-03-01
34677,185,48201233103,2021-03-01
34678,346,48201233200,2021-03-01
34679,220,48201233300,2021-03-01
34680,103,48201233400,2021-03-01
34681,333,48201233500,2021-03-01
34682,152,48201233600,2021-03-01
34683,314,48201233701,2021-03-01
34684,145,48201233702,2021-03-01
34685,129,48201233703,2021-03-01
34686,189,48201240100,2021-03-01
34687,446,48201240400,2021-03-01
34688,227,48201240501,2021-03-01
34689,186,48201240502,2021-03-01
34690,78,48201240600,2021-03-01
34691,902,48201240701,2021-03-01
34692,978,48201240702,2021-03-01
34693,271,48201240801,2021-03-01
34694,353,48201240802,2021-03-01
34695,696,48201240901,2021-03-01
34696,699,48201240902,2021-03-01
34697,559,48201241000,2021-03-01
34698,473,48201241101,2021-03-01
34699,1021,48201241102,2021-03-01
34700,247,48201241103,2021-03-01
34701,513,48201241200,2021-03-01
34702,602,48201241300,2021-03-01
34703,529,48201241400,2021-03-01
34704,428,48201241500,2021-03-01
34705,621,48201250100,2021-03-01
34706,577,48201250200,2021-03-01
34707,764,48201250301,2021-03-01
34708,810,48201250302,2021-03-01
34709,1133,48201250401,2021-03-01
34710,2435,48201250402,2021-03-01
34711,399,48201250500,2021-03-01
34712,483,48201250600,2021-03-01
34713,572,48201250701,2021-03-01
34714,502,48201250702,2021-03-01
34715,786,48201250800,2021-03-01
34716,829,48201250900,2021-03-01
34717,266,48201251000,2021-03-01
34718,599,48201251100,2021-03-01
34719,430,48201251200,2021-03-01
34720,459,48201251300,2021-03-01
34721,253,48201251401,2021-03-01
34722,488,48201251402,2021-03-01
34723,518,48201251501,2021-03-01
34724,806,48201251502,2021-03-01
34725,181,48201251503,2021-03-01
34726,927,48201251600,2021-03-01
34727,971,48201251700,2021-03-01
34728,351,48201251800,2021-03-01
34729,1291,48201251901,2021-03-01
34730,864,48201251902,2021-03-01
34731,1606,48201252000,2021-03-01
34732,282,48201252100,2021-03-01
34733,810,48201252200,2021-03-01
34734,639,48201252301,2021-03-01
34735,1123,48201252302,2021-03-01
34736,450,48201252400,2021-03-01
34737,421,48201252500,2021-03-01
34738,436,48201252600,2021-03-01
34739,324,48201252700,2021-03-01
34740,510,48201252800,2021-03-01
34741,715,48201252900,2021-03-01
34742,298,48201253000,2021-03-01
34743,973,48201253100,2021-03-01
34744,872,48201253200,2021-03-01
34745,360,48201253300,2021-03-01
34746,77,48201253400,2021-03-01
34747,534,48201253500,2021-03-01
34748,553,48201253600,2021-03-01
34749,367,48201253700,2021-03-01
34750,542,48201253800,2021-03-01
34751,336,48201253900,2021-03-01
34752,274,48201254000,2021-03-01
34753,279,48201254100,2021-03-01
34754,191,48201254200,2021-03-01
34755,401,48201254300,2021-03-01
34756,158,48201254400,2021-03-01
34757,101,48201254500,2021-03-01
34758,283,48201254600,2021-03-01
34759,222,48201254700,2021-03-01
34760,195,48201310100,2021-03-01
34761,54,48201310200,2021-03-01
34762,170,48201310300,2021-03-01
34763,112,48201310400,2021-03-01
34764,214,48201310500,2021-03-01
34765,186,48201310600,2021-03-01
34766,209,48201310700,2021-03-01
